category,subcategory,item_category,name,price,market,image_url,calories,protein,carbs,fat
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Kılıçlar 10'lu L Boy Yumurta,"86,25 TL",Carrefour,https://cdn.cimri.io/market/88x88/kiliclar-10lu-l-boy-yumurta-_1441982.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Yumtat 30'lu 53-62 gr Beyaz Yumurta,"149,00 TL",Hakmarekspress,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Gurata 53-62 gr 10'lu M Gezen Tavuk Yumurtası,"91,30 TL",Carrefour,https://cdn.cimri.io/market/88x88/gurata-53-62-gr-10lu-m-gezen-tavuk-yumurtasi-_1443599.jpg,165,31,0,3.6
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Yumtat 10'lu 53-62 gr Sarı Tinted Yumurta,"59,00 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/yumtat-10lu-53-62-gr-sari-tinted-yumurta-_1979149.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,CP 6'lı Orta Boy Yumurta,"58,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/cp-6li-orta-boy-yumurta-_1956200.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Flotty 53-62 Baby 10'lu Organik Yumurta,"114,95 TL",Carrefour,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Yumurta Doğal 30'lu Paket Köy Yumurtası,"390,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/yumurta-dogal-30lu-paket-koy-yumurtasi-_1228374.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Türem 10'lu Yumurta,"78,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/turem-10lu-yumurta-_1001587.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Raya 10'lu Gezen Tavuk Yumurtası,"91,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/raya-10lu-gezen-tavuk-yumurtasi-_319439.jpg,165,31,0,3.6
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Raya 8'li 53 - 62 gr Organik Yumurta,"109,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/raya-8li-53-62-gr-organik-yumurta-_1228379.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Flotty Organik 10'lu M Orta Boy Yumurta,"134,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/flotty-organik-10lu-m-orta-boy-yumurta-_282499.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Türem 63-73 gr 30'lu Yumurta,"197,60 TL",Carrefour,https://cdn.cimri.io/market/88x88/turem-63-73-gr-30lu-yumurta-_1442116.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Organik 6'lı Small Yumurta,"65,00 TL",Bim,https://cdn.cimri.io/market/88x88/organik-6li-small-yumurta-_971846.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Yeşil Foca 15'li Large Gezen Tavuk Yumurtası,"171,20 TL",Carrefour,https://cdn.cimri.io/market/88x88/yesil-foca-15li-large-gezen-tavuk-yumurtasi-_1441376.jpg,165,31,0,3.6
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Kumbasar 30'lu 53-62 gr Yumurta,"151,50 TL",Carrefour,https://cdn.cimri.io/market/88x88/kumbasar-30lu-53-62-gr-yumurta-_1905213.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Setyum 6'lı 53-62 gr Organik Yumurta,"65,00 TL",Şok,https://cdn.cimri.io/market/88x88/setyum-6li-53-62-gr-organik-yumurta-_1432852.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Pakköy Pakyum 10'lu Organik Yumurta,"108,00 TL",Şok,https://cdn.cimri.io/market/88x88/pakkoy-pakyum-10lu-organik-yumurta-_1896642.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Gordo Organik M 6'lı 53-62 gr Yumurta,"65,00 TL",Şok,https://cdn.cimri.io/market/88x88/gordo-organik-m-6li-53-62-gr-yumurta-_1701667.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Türem 10'lu Yumurta,"78,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/turem-10lu-yumurta-_1001587.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Raya 10'lu Gezen Tavuk Yumurtası,"91,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/raya-10lu-gezen-tavuk-yumurtasi-_319439.jpg,165,31,0,3.6
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Raya 8'li 53 - 62 gr Organik Yumurta,"109,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/raya-8li-53-62-gr-organik-yumurta-_1228379.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Flotty Organik 10'lu M Orta Boy Yumurta,"134,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/flotty-organik-10lu-m-orta-boy-yumurta-_282499.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Yeşil Foca 15'li Large Gezen Tavuk Yumurtası,"171,20 TL",Carrefour,https://cdn.cimri.io/market/88x88/yesil-foca-15li-large-gezen-tavuk-yumurtasi-_1441376.jpg,165,31,0,3.6
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Organik 6'lı Small Yumurta,"65,00 TL",Bim,https://cdn.cimri.io/market/88x88/organik-6li-small-yumurta-_971846.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Özlü L 15'li Yumurta,"82,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/ozlu-l-15li-yumurta-_1442999.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Türem 6'lı 53-63 gr Yumurta,"42,75 TL",Carrefour,https://cdn.cimri.io/market/88x88/turem-6li-53-63-gr-yumurta-_1454454.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Heröğün S Boy 30'lu Yumurta,"139,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/herogun-s-boy-30lu-yumurta-_1980036.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Yumurta,Heröğün 6'lı M Boy Yumurta,"35,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/herogun-6li-m-boy-yumurta-_1979147.jpg,143,13,1,10
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Bebelac 800 gr 2 Devam Sütü,"439,00 TL",Şok,https://cdn.cimri.io/market/88x88/bebelac-800-gr-2-devam-sutu-_2007004.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Badem Sütü,"99,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/alpro-1-lt-badem-sutu-_247280.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,İçim 500 ml Fit Protein Kakaolu Laktozsuz Süt,"257,58 TL",Pazarama,https://cdn.cimri.io/market/88x88/icim-500-ml-fit-protein-kakaolu-laktozsuz-sut-_1587490.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar 1 lt Organik Süt,"39,95 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/pinar-1-lt-organik-sut-_1215301.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro Barista 1 lt Yulaf Sütü,"187,00 TL",Amazon,https://cdn.cimri.io/market/88x88/alpro-barista-1-lt-yulaf-sutu-_997024.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Şekersiz Badem Sütü,"99,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/alpro-1-lt-sekersiz-badem-sutu-_246881.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Royal Cow Milk 390 gr Şekerli Yoğun Süt Tatlandırılmış Yoğunlaştırılmış Süt,"101,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/royal-cow-milk-390-gr-sekerli-yogun-sut-tatlandirilmis-yogunlastirilmis-sut-_1642401.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nestle Nesquik 180 ml Kakaolu Süt,"27,65 TL",PttAVM,https://cdn.cimri.io/market/88x88/nestle-nesquik-180-ml-kakaolu-sut-_247534.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nilky 1 lt Badem Sütü,"79,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/nilky-1-lt-badem-sutu-_1441513.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,İçim Kahveli 400 ml Fit Protein Süt,"42,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/icim-kahveli-400-ml-fit-protein-sut-_1993244.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Şekersiz Yulaf Sütü,"179,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/alpro-1-lt-sekersiz-yulaf-sutu-_999697.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Badem Vanilya İçeceği,"114,90 TL",Amazon,https://cdn.cimri.io/market/88x88/alpro-1-lt-badem-vanilya-icecegi-_1509920.jpg,579,21.2,22.0,49.9
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,İçim Fit 500 ml Laktozsuz Protein Süt Çilekli,"276,96 TL",Pazarama,https://cdn.cimri.io/market/88x88/icim-fit-500-ml-laktozsuz-protein-sut-cilekli-_861316.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Hindistan Süt,"179,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/alpro-1-lt-hindistan-sut-_1770489.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,İçim 500 ml Fit Protein Kahveli Laktozsuz Süt,"276,96 TL",Pazarama,https://cdn.cimri.io/market/88x88/icim-500-ml-fit-protein-kahveli-laktozsuz-sut-_1195282.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sek 1 lt Pastörize Süt,"69,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/sek-1-lt-pastorize-sut-_90149.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yook 1 lt Barista Yulaf Sütü,"139,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/yook-1-lt-barista-yulaf-sutu-_2031598.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Aroy D 165 ml Hindistan Cevizi Sütü,"57,50 TL",Carrefour,https://cdn.cimri.io/market/88x88/aroy-d-165-ml-hindistan-cevizi-sutu-_1629393.jpg,354,3.3,15.0,33.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 3x1 lt Bitkisel İçecek Çeşitleri,"329,70 TL",Amazon,https://cdn.cimri.io/market/88x88/alpro-3x1-lt-bitkisel-icecek-cesitleri-_2013519.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sütaş Light 200 ml UHT Süt,"13,95 TL",idefix,https://cdn.cimri.io/market/88x88/sutas-light-200-ml-uht-sut-_31057.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sek Barista 1 lt UHT Süt,"52,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/sek-barista-1-lt-uht-sut-_100379.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sutana 3 lt Jersey Süt,"189,90 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sütaş 1 lt Yağlı Süt,"881,64 TL",idefix,https://cdn.cimri.io/market/88x88/sutas-1-lt-yagli-sut-_1739680.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar Yer Fıstığı ve Muz Aromalı 500 ml Protein Süt,"60,95 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/pinar-yer-fistigi-ve-muz-aromali-500-ml-protein-sut-_586307.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nilky 1 lt Yulaf Sütü,"109,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/nilky-1-lt-yulaf-sutu-_728946.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nilky 180 ml Çikolatalı Fındıklı Süt,"19,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/nilky-180-ml-cikolatali-findikli-sut-_1725270.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Yulaf Sütü,"168,90 TL",Vegan Pazaryeri,https://cdn.cimri.io/market/88x88/alpro-1-lt-yulaf-sutu-_246858.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Teksüt 200 ml Kakaolu Süt,"60,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/teksut-200-ml-kakaolu-sut-_640100.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sek 1 lt %3 Yağlı Barista Sütü,"52,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/sek-1-lt-3-yagli-barista-sutu-_1955669.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,İçim Muzlu Yarım Yağlı 180 ml Süt,"440,00 TL",Pazarama,https://cdn.cimri.io/market/88x88/icim-muzlu-yarim-yagli-180-ml-sut-_1862941.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Danone 180 ml Kakaolu Aromalı Süt,"13,50 TL",a101,https://cdn.cimri.io/market/88x88/danone-180-ml-kakaolu-aromali-sut-_88628.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yörükoğlu 180 ml Çilek Aromalı Süt,"271,18 TL",idefix,https://cdn.cimri.io/market/88x88/yorukoglu-180-ml-cilek-aromali-sut-_2019719.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Aynes 200 ml Yarım Yağlı Süt,"7,90 TL",Bim,https://cdn.cimri.io/market/88x88/aynes-200-ml-yarim-yagli-sut-_846743.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sek 1 lt Laktozsuz Günlük Süt,"51,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/sek-1-lt-laktozsuz-gunluk-sut-_1579137.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Fomilk 1 lt Soya Sütü,"119,95 TL",idefix,https://cdn.cimri.io/market/88x88/fomilk-1-lt-soya-sutu-_247369.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Danone 180 ml Kakaolu Aromalı Süt,"13,50 TL",a101,https://cdn.cimri.io/market/88x88/danone-180-ml-kakaolu-aromali-sut-_88628.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yörükoğlu 180 ml Çilek Aromalı Süt,"271,18 TL",idefix,https://cdn.cimri.io/market/88x88/yorukoglu-180-ml-cilek-aromali-sut-_2019719.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Mis 200 ml Muzlu Süt,"10,75 TL",Şok,https://cdn.cimri.io/market/88x88/mis-200-ml-muzlu-sut-_1013060.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yörükoğlu 1 lt Tam Yağlı Süt,"47,00 TL",a101,https://cdn.cimri.io/market/88x88/yorukoglu-1-lt-tam-yagli-sut-_95349.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar 1 lt Extra Light Süt,"52,00 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/pinar-1-lt-extra-light-sut-_130658.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Dost 1 lt Altın Tam Yağlı Pastorize Süt,"39,50 TL",Bim,https://cdn.cimri.io/market/88x88/dost-1-lt-altin-tam-yagli-pastorize-sut-_1431529.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Dost 1 lt Yarım Yağlı Süt,"26,75 TL",Bim,https://cdn.cimri.io/market/88x88/dost-1-lt-yarim-yagli-sut-_1430803.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar 1 lt Çocuk Devam Sütü,"49,50 TL",a101,https://cdn.cimri.io/market/88x88/pinar-1-lt-cocuk-devam-sutu-_632856.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sütaş 200 ml %3.5 Tam Yağlı Süt,"14,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/sutas-200-ml-3-5-tam-yagli-sut-_1445394.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar Denge 1 lt Laktozsuz Süt,"47,50 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/pinar-denge-1-lt-laktozsuz-sut-_246761.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar 500 ml Protein Kakaolu Süt,"47,00 TL",a101,https://cdn.cimri.io/market/88x88/pinar-500-ml-protein-kakaolu-sut-_246952.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,"Yörsan 1 lt %0,5 Yağlı Süt","22,00 TL",a101,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Vegan Milk 700 ml Karadeniz Fındığı İçeceği,"109,95 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/vegan-milk-700-ml-karadeniz-findigi-icecegi-_1873926.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Teksüt 1 lt Tam Yağlı Süt,"32,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/teksut-1-lt-tam-yagli-sut-_1172454.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Pınar Vanilya Aromalı 500 ml Protein Süt,"57,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/pinar-vanilya-aromali-500-ml-protein-sut-_1704919.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Dost 1 lt Laktozsuz Süt,"33,50 TL",Bim,https://cdn.cimri.io/market/88x88/dost-1-lt-laktozsuz-sut-_1430964.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yook 1 lt Vitamin ve Kalsiyumlu Yulaf İçeceği,"155,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/yook-1-lt-vitamin-ve-kalsiyumlu-yulaf-icecegi-_2031599.jpg,389,16.9,66.3,6.9
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Alpro 1 lt Fındık Bitki Bazlı İçecek + 1 lt Badem Vanilya Bitki Bazlı İçecek,"219,80 TL",Amazon,https://cdn.cimri.io/market/88x88/alpro-1-lt-findik-bitki-bazli-icecek-1-lt-badem-vanilya-bitki-bazli-icecek-_1994998.jpg,579,21.2,22.0,49.9
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Activia 80 ml Kara Mürver Ve Yaban Mersinli Shot,"18,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/activia-80-ml-kara-murver-ve-yaban-mersinli-shot-_989296.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Fomilk 200 ml Şekersiz Badem Sütü,"131,30 TL",Pazarama,https://cdn.cimri.io/market/88x88/fomilk-200-ml-sekersiz-badem-sutu-_247932.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Veteriner Anne Çiftliği 2 lt Çiğ İnek Sütü,"178,50 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/veteriner-anne-ciftligi-2-lt-cig-inek-sutu-_2025367.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Teksüt 200 ml Yarım Yağlı Süt,"60,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/teksut-200-ml-yarim-yagli-sut-_562918.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nilk 1 lt Laktozsuz Soya Sütü,"69,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/nilk-1-lt-laktozsuz-soya-sutu-_1989252.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Baltalı %100 Günlük Pastörize 1 lt Keçi Sütü,"205,75 TL",Carrefour,https://cdn.cimri.io/market/88x88/baltali-100-gunluk-pastorize-1-lt-keci-sutu-_247296.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Tk 200 ml Çilek Aromalı Süt,"10,50 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Yörsan 1 lt Yarım Yağlı Süt,"304,50 TL",Pazarama,https://cdn.cimri.io/market/88x88/yorsan-1-lt-yarim-yagli-sut-_639742.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Balkan 1 lt Yarım Yağlı Süt,"202,06 TL",idefix,https://cdn.cimri.io/market/88x88/balkan-1-lt-yarim-yagli-sut-_639744.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Mis 200 ml Çilekli Süt,"10,75 TL",Şok,https://cdn.cimri.io/market/88x88/mis-200-ml-cilekli-sut-_1059076.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Mis 1 lt Yarım Yağlı Süt,"31,00 TL",Şok,https://cdn.cimri.io/market/88x88/mis-1-lt-yarim-yagli-sut-_247405.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Tk 200 ml Çilek Aromalı Süt,"10,50 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Baltalı %100 Günlük Pastörize 1 lt Keçi Sütü,"205,75 TL",Carrefour,https://cdn.cimri.io/market/88x88/baltali-100-gunluk-pastorize-1-lt-keci-sutu-_247296.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Fomilk Glutensiz Laktozsuz Tam Yağlı 1 lt Hindistan Cevizi Sütü,"125,46 TL",Pazarama,https://cdn.cimri.io/market/88x88/fomilk-glutensiz-laktozsuz-tam-yagli-1-lt-hindistan-cevizi-sutu-_1869500.jpg,354,3.3,15.0,33.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Teksüt 200 ml Çilekli Süt,"60,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/teksut-200-ml-cilekli-sut-_1871572.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sek 200 ml %3 Yağlı Süt,"22,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/sek-200-ml-3-yagli-sut-_1853270.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Bebelac 400 gr 1 Bebek Sütü,"249,00 TL",Starefsane,https://cdn.cimri.io/market/88x88/bebelac-400-gr-1-bebek-sutu-_2009527.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Göynük 200 ml Muz Aromalı Süt,"10,75 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/goynuk-200-ml-muz-aromali-sut-_639749.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Göynük 200 ml Çilek Aromalı Süt,"10,75 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/goynuk-200-ml-cilek-aromali-sut-_410179.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Enka 1 lt Yarım Yağlı Süt,"54,90 TL",Kitchen Express,https://cdn.cimri.io/market/88x88/enka-1-lt-yarim-yagli-sut-_795822.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Bebelac 400 gr No 2 Bebek Devam Sütü,"298,20 TL",Listensi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nilky Laktozsuz Tam Yağlı 1 lt Badem Sütü,"273,88 TL",Pazarama,https://cdn.cimri.io/market/88x88/nilky-laktozsuz-tam-yagli-1-lt-badem-sutu-_1866435.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sütaş 1 lt  Laktozsuz Süt,"49,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/sutas-1-lt-laktozsuz-sut-_1876650.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Sofu 3 lt Çiğ Süt,"105,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Süt,Nestle Nesquik 200 ml Laktozsuz Şeker İlavesiz Kakaolu Süt,"34,50 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/nestle-nesquik-200-ml-laktozsuz-seker-ilavesiz-kakaolu-sut-_216748.jpg,64,3.3,4.7,3.5
